Title,Year,Score,Runtime,Genre,Rating
I Dreamed of Africa,2000,5.6,114,Adventure,PG-13
Committed,2000,5.2,98,Comedy,R
Bait,2000,5.7,119,Action,R
Here on Earth,2000,5.1,96,Drama,PG-13
The Monkey's Mask,2000,5.1,93,Crime,R
Timecode,2000,6.2,97,Drama,R
O Fantasma,2000,5.7,87,Drama,UNRATED
Chuck & Buck,2000,6.6,96,Comedy,R
The Isle,2000,7.1,90,Drama,UNRATED
Devils on the Doorstep,2000,8.3,139,Comedy,Not specified
The Next Best Thing,2000,4.7,108,Comedy,PG-13
The Claim,2000,6.5,120,Drama,R
Love & Sex,2000,6.3,82,Comedy,R
Vatel,2000,6.6,103,Biography,PG-13
The Specials,2000,6,82,Action,R
Greedy Guts,2000,7.4,132,Animation,Not specified
Happy Accidents,2000,7.3,110,Comedy,R
What Planet Are You From?,2000,5.6,105,Comedy,R
Vampire Hunter D: Bloodlust,2000,7.7,103,Animation,R
Water Drops on Burning Rocks,2000,6.9,82,Comedy,NOT RATED
Better Than Sex,2000,6.4,95,Drama,R
Under the Sand,2000,7.2,92,Drama,UNRATED
Come Undone,2000,6.7,98,Drama,R
Greenfingers,2000,6.9,91,Comedy,R
Bread and Tulips,2000,7.4,114,Comedy,PG-13
Panic,2000,6.8,88,Comedy,R
About Adam,2000,6,97,Comedy,R
Beautiful Creatures,2000,5.9,86,Comedy,R
Taxi 2 - Alta tensi?n,2000,6.4,88,Action,NOT RATED
MVP: Most Valuable Primate,2000,3.8,93,Comedy,PG
Italiano para principiantes,2000,7.1,112,Comedy,R
Restless,2000,5.6,111,Drama,Not specified
Maybe Baby,2000,5.7,104,Comedy,R
Fiza,2000,6.1,170,Action,Not specified
El asalto,2000,6.3,89,Drama,PG-13
Digimon: The Movie,2000,6,100,Animation,PG
Sunset Strip,2000,5.7,90,Comedy,R
Harry Potter and the Sorcerer's Stone,2001,7.5,152,Adventure,PG
The Lord of the Rings: The Fellowship of the Ring,2001,8.8,178,Adventure,PG-13
El demonio,2001,6.1,90,Horror,R
Mulholland Drive,2001,8,147,Drama,R
Donnie Darko,2001,8.1,113,Drama,R
Spirited Away,2001,8.6,125,Animation,PG
Lara Croft: Tomb Raider,2001,5.8,100,Action,PG-13
A Beautiful Mind,2001,8.2,135,Biography,PG-13
Monsters  Inc.,2001,8.1,92,Animation,G
Am?lie,2001,8.4,122,Comedy,R
Training Day,2001,7.7,122,Crime,R
Legally Blonde,2001,6.2,96,Comedy,PG-13
Black Hawk Down,2001,7.7,144,Drama,R
The Fast and the Furious,2001,6.7,106,Action,PG-13
Shrek,2001,7.9,90,Animation,PG
Hannibal,2001,6.8,131,Crime,R
Blow,2001,7.6,124,Biography,R
Wet Hot American Summer,2001,6.7,97,Comedy,R
Planet of the Apes,2001,5.7,119,Action,PG-13
Super Troopers,2001,7.1,100,Comedy,R
Ocean's Eleven,2001,7.8,116,Crime,PG-13
Pearl Harbor,2001,6.1,183,Action,PG-13
Los otros,2001,7.6,101,Horror,PG-13
The Royal Tenenbaums,2001,7.6,110,Comedy,R
Amor en rojo,2001,7.6,127,Drama,PG-13
Rock Star,2001,6.2,105,Drama,R
A.I. Artificial Intelligence,2001,7.1,146,Adventure,PG-13
Y Tu Mam? Tambi?n,2001,7.7,106,Adventure,R
The Princess Diaries,2001,6.3,111,Comedy,G
Spy Kids,2001,5.4,88,Action,PG
Not Another Teen Movie,2001,5.7,89,Comedy,R
The Mummy Returns,2001,6.3,130,Action,PG-13
Vanilla Sky,2001,6.9,136,Fantasy,R
A Knight's Tale,2001,6.9,132,Action,PG-13
Atlantis: The Lost Empire,2001,6.8,95,Animation,PG
Scary Movie 2,2001,5.3,83,Comedy,R
Sex and Lucia,2001,7.2,128,Drama,R
From Hell,2001,6.8,122,Horror,R
Bridget Jones's Diary,2001,6.7,97,Comedy,R
Thir13en Ghosts,2001,5.6,91,Horror,R
Original Sin,2001,6,116,Drama,R
American Pie 2,2001,6.4,108,Comedy,R
Enemy at the Gates,2001,7.6,131,Drama,R
Zoolander,2001,6.6,90,Comedy,PG-13
I Am Sam,2001,7.6,132,Drama,PG-13
The Piano Teacher,2001,7.4,131,Drama,R
Serendipity,2001,6.9,90,Comedy,PG-13
Jurassic Park III,2001,5.9,92,Action,PG-13
Ali,2001,6.8,157,Biography,R
Monster's Ball,2001,7.1,111,Drama,R
Jay and Silent Bob Strike Back,2001,6.9,104,Comedy,R
Ghost World,2001,7.4,111,Comedy,R
Rat Race,2001,6.4,112,Adventure,PG-13
Josie and the Pussycats,2001,5.3,98,Comedy,PG-13
K-PAX,2001,7.4,120,Drama,PG-13
Shallow Hal,2001,5.9,114,Comedy,PG-13
The Score,2001,6.8,124,Crime,R
How High,2001,6.3,93,Comedy,R
Jason X,2001,4.4,91,Action,R
Swordfish,2001,6.5,99,Action,R
The Pledge,2001,6.8,124,Crime,R
Session 9,2001,6.5,100,Horror,R
Waking Life,2001,7.8,99,Animation,R
Rush Hour 2,2001,6.6,90,Action,PG-13
Frailty,2001,7.3,100,Crime,R
Joe Dirt,2001,5.9,91,Adventure,PG-13
Bully,2001,7,108,Biography,R
The Mexican,2001,6.1,123,Adventure,R
The Devil's Backbone,2001,7.5,106,Drama,R
Joy Ride,2001,6.6,97,Mystery,R
Along Came a Spider,2001,6.3,104,Drama,R
The Man Who Wasn't There,2001,7.6,116,Crime,R
Save the Last Dance,2001,6.2,112,Drama,PG-13
Behind Enemy Lines,2001,6.4,106,Action,PG-13
Gosford Park,2001,7.3,131,Comedy,R
Bubble Boy,2001,5.6,84,Adventure,PG-13
Evolution,2001,6.1,101,Comedy,PG-13
Brotherhood of the Wolf,2001,7.1,142,Action,R
Juego de esp?as,2001,7.1,126,Action,R
Baby Boy,2001,6.4,130,Crime,R
Kate & Leopold,2001,6.4,118,Comedy,PG-13
Heartbreakers,2001,6.2,123,Comedy,PG-13
Ghosts of Mars,2001,4.9,98,Action,R
Don't Say a Word,2001,6.3,113,Drama,R
Osmosis Jones,2001,6.3,95,Animation,PG
Cocodrilo Dundee en Hollywood,2001,4.8,92,Adventure,PG
The Believer,2001,7.2,98,Drama,R
Sweet November,2001,6.7,119,Drama,PG-13
Bandits,2001,6.5,123,Comedy,PG-13
The Last Castle,2001,6.9,131,Action,R
Valentine,2001,4.7,96,Horror,R
The Wedding Planner,2001,5.2,103,Comedy,PG-13
Lagaan: Once Upon a Time in India,2001,8.2,224,Adventure,PG
Shaolin Soccer,2001,7.3,113,Action,PG
The Experiment,2001,7.8,114,Drama,R
15 Minutes,2001,6.1,120,Action,R
Hearts in Atlantis,2001,6.9,101,Drama,PG-13
Pootie Tang,2001,5.2,81,Comedy,PG-13
Intimidad,2001,6.2,119,Drama,R
The Majestic,2001,6.9,152,Drama,PG
Life as a House,2001,7.5,125,Drama,R
Kiss of the Dragon,2001,6.6,98,Action,R
Someone Like You...,2001,6.1,97,Comedy,PG-13
America's Sweethearts,2001,5.7,102,Comedy,PG-13
Riding in Cars with Boys,2001,6.5,132,Biography,PG-13
Jimmy Neutron: Boy Genius,2001,6,82,Animation,G
Heist,2001,6.5,109,Action,R
Out Cold,2001,6.3,89,Comedy,PG-13
Cats & Dogs,2001,5.1,87,Action,PG
The Glass House,2001,5.8,106,Crime,PG-13
The One,2001,5.9,87,Action,PG-13
O,2001,6.2,95,Drama,R
Lost and Delirious,2001,7,103,Drama,R
Get Over It,2001,5.8,87,Comedy,PG-13
Final Fantasy: The Spirits Within,2001,6.4,106,Animation,PG-13
Saving Silverman,2001,5.9,90,Action,PG-13
Secret Ballot,2001,6.7,100,Comedy,G
In the Bedroom,2001,7.5,130,Crime,R
Formula 51,2001,6.3,93,Action,R
Enigma,2001,6.4,119,Drama,R
Summer Catch,2001,5,108,Comedy,PG-13
The Anniversary Party,2001,6.3,115,Comedy,R
Cowboy Bebop: The Movie,2001,7.9,115,Animation,R
Freddy Got Fingered,2001,4.5,87,Comedy,R
Mean Machine,2001,6.5,99,Comedy,R
Sugar & Spice,2001,5.6,81,Comedy,PG-13
Monkeybone,2001,4.7,93,Animation,PG-13
Hardball,2001,6.4,106,Drama,PG-13
The Tailor of Panama,2001,6.1,109,Comedy,R
Domestic Disturbance,2001,5.5,89,Crime,PG-13
Driven,2001,4.5,116,Action,PG-13
Captain Corelli's Mandolin,2001,5.9,131,Drama,R
Hedwig and the Angry Inch,2001,7.8,95,Comedy,R
Buffalo Soldiers,2001,6.9,98,Comedy,R
The Animal,2001,4.8,84,Comedy,PG-13
Head Over Heels,2001,5.4,86,Comedy,PG-13
Black Knight,2001,4.8,95,Adventure,PG-13
The Center of the World,2001,5.9,88,Drama,UNRATED
Knockaround Guys,2001,6.1,92,Crime,R
Tierra de nadie,2001,8,98,Drama,R
Crazy/Beautiful,2001,6.5,99,Drama,PG-13
3000 Miles to Graceland,2001,5.9,125,Action,R
Iris,2001,7.1,91,Biography,R
Exit Wounds,2001,5.5,101,Action,R
One Night at McCool's,2001,6.1,93,Comedy,R
The Shipping News,2001,6.8,111,Drama,R
Pulse,2001,6.6,118,Horror,R
Antitrust,2001,6.1,105,Action,PG-13
Angel Eyes,2001,5.6,102,Drama,R
Crush,2001,5.9,108,Comedy,R
Max Keeble's Big Move,2001,5.4,86,Comedy,PG
Estrenando Cuerpo,2001,5.4,87,Comedy,PG-13
L.I.E.,2001,7.2,97,Crime,R
Kabhi Khushi Kabhie Gham...,2001,7.5,210,Drama,Not specified
Town & Country,2001,4.4,104,Comedy,R
American Outlaws,2001,6,94,Action,PG-13
Impostor,2001,6.2,95,Drama,R
Human Nature,2001,6.4,96,Comedy,R
What's the Worst That Could Happen?,2001,5.5,94,Comedy,PG-13
Texas Rangers,2001,5.2,90,Action,PG-13
Tomcats,2001,5.3,95,Comedy,R
Birthday Girl,2001,6.1,93,Comedy,R
Monsoon Wedding,2001,7.4,114,Comedy,R
Sangre can?bal,2001,6,101,Horror,NOT RATED
The Curse of the Jade Scorpion,2001,6.8,103,Comedy,PG-13
Kissing Jessica Stein,2001,6.6,97,Comedy,R
Dr. Dolittle 2,2001,4.7,87,Comedy,PG
Tape,2001,7.3,86,Drama,R
Made,2001,6.4,95,Comedy,R
Just Visiting,2001,5.8,88,Comedy,PG-13
Glitter,2001,2.2,104,Drama,PG-13
Millennium Actress,2001,7.9,87,Animation,PG
Fat Girl,2001,6.5,100,Drama,NOT RATED
El mosquetero,2001,4.7,104,Action,PG-13
Lovely & Amazing,2001,6.9,91,Comedy,R
Thirteen Conversations About One Thing,2001,7.1,104,Drama,R
The Grey Zone,2001,7.1,108,Drama,R
The Other Side of Heaven,2001,6.5,113,Adventure,PG
Say It Isn't So,2001,4.9,95,Comedy,R
An American Rhapsody,2001,6.9,106,Drama,PG-13
Bones,2001,4.1,96,Crime,R
Storytelling,2001,6.9,87,Comedy,R
See Spot Run,2001,5.4,94,Action,PG
The Brothers,2001,6.4,106,Comedy,R
Dil Chahta Hai,2001,8.2,183,Comedy,NOT RATED
The Wash,2001,4.7,100,Comedy,R
The Deep End,2001,6.7,101,Crime,R
Charlotte Gray,2001,6.4,121,Drama,PG-13
Son of the Bride,2001,7.9,123,Comedy,R
The Forsaken,2001,5.3,90,Horror,R
La Ci?naga,2001,7,103,Comedy,NOT RATED
Me Without You,2001,7,94,Drama,R
Corky Romano,2001,4.6,86,Comedy,PG-13
Manic,2001,7.4,100,Drama,R
The Affair of the Necklace,2001,6.1,100,Drama,R
Recess: School's Out,2001,6.6,82,Animation,G
Bride of the Wind,2001,5.7,100,Biography,R
Joe Somebody,2001,5.5,98,Comedy,PG
Read My Lips,2001,7.4,115,Crime,R
The Cat's Meow,2001,6.4,114,Drama,PG-13
Soul Survivors,2001,3.9,84,Drama,PG-13
CQ,2001,6.3,88,Drama,R
Parejas en conflicto,2001,7.3,121,Drama,R
Dog Days,2001,7.1,121,Drama,R
Blow Dry,2001,6.3,94,Comedy,R
Tortilla Soup,2001,6.6,102,Comedy,PG-13
Invincible,2001,6.5,133,Drama,PG-13
Ashoka the Great,2001,6.7,169,Action,R
Two Can Play That Game,2001,6.1,90,Comedy,R
Mostly Martha,2001,7.3,109,Comedy,PG
Wasabi,2001,6.6,94,Action,R
Kingdom Come,2001,5.7,94,Comedy,PG
The Son's Room,2001,7.4,99,Drama,R
The Caveman's Valentine,2001,6,105,Crime,R
Intacto,2001,6.9,108,Drama,R
On the Line,2001,4.1,85,Comedy,PG
Little Secrets,2001,6.5,96,Comedy,PG
Atanarjuat: The Fast Runner,2001,7.5,172,Drama,R
The Safety of Objects,2001,6.6,121,Drama,R
En alg?n lugar de ?frica,2001,7.7,141,Biography,R
Gangs of New York,2002,7.5,167,Crime,R
Harry Potter and the Chamber of Secrets,2002,7.4,161,Adventure,PG
Spider-Man,2002,7.3,121,Action,PG-13
Catch Me If You Can,2002,8.1,141,Biography,PG-13
City of God,2002,8.7,130,Crime,R
The Pianist,2002,8.5,150,Biography,R
A Walk to Remember,2002,7.4,101,Drama,PG
Irreversible,2002,7.4,97,Crime,NOT RATED
Chicago,2002,7.2,113,Comedy,PG-13
28 Days Later...,2002,7.6,113,Drama,R
The Lord of the Rings: The Two Towers,2002,8.7,179,Adventure,PG-13
The Ring,2002,7.1,115,Horror,PG-13
8 Mile,2002,7,110,Drama,R
Scooby-Doo,2002,5,100,Animation,PG
Unfaithful,2002,6.7,124,Drama,R
Minority Report,2002,7.7,145,Action,PG-13
Secretary,2002,7,107,Comedy,R
The Bourne Identity,2002,7.9,119,Action,PG-13
The Count of Monte Cristo,2002,7.7,131,Action,PG-13
Road to Perdition,2002,7.7,117,Crime,R
Sweet Home Alabama,2002,6.2,108,Comedy,PG-13
Star Wars: Episode II - Attack of the Clones,2002,6.6,142,Action,PG
We Were Soldiers,2002,7.2,138,Action,R
Panic Room,2002,6.8,112,Crime,R
Insomnia,2002,7.2,118,Drama,R
The Hours,2002,7.6,110,Drama,PG-13
Drag?n rojo,2002,7.2,124,Crime,R
Resident Evil,2002,6.7,100,Action,R
Equilibrium,2002,7.5,107,Action,R
Die Another Day,2002,6.1,133,Action,PG-13
Men in Black II,2002,6.1,88,Action,PG-13
Signs,2002,6.7,106,Drama,PG-13
Adaptation.,2002,7.7,114,Comedy,R
Blade II,2002,6.7,117,Action,R
Casarse... est? en griego,2002,6.6,95,Comedy,PG
Star Trek: Nemesis,2002,6.4,116,Action,PG-13
Ice Age,2002,7.6,81,Animation,PG
xXx,2002,5.8,124,Action,PG-13
The Hot Chick,2002,5.5,104,Comedy,PG-13
Lilo & Stitch,2002,7.2,85,Animation,PG
Austin Powers in Goldmember,2002,6.2,94,Action,PG-13
Bend It Like Beckham,2002,6.7,112,Comedy,PG-13
Phone Booth,2002,7.1,81,Crime,R
Frida,2002,7.4,123,Biography,R
Orange County,2002,6.2,82,Comedy,PG-13
Treasure Planet,2002,7.1,95,Animation,PG
K-19: The Widowmaker,2002,6.7,138,Drama,PG-13
Van Wilder: Party Liaison,2002,6.4,92,Comedy,R
Reign of Fire,2002,6.2,101,Action,PG-13
The Scorpion King,2002,5.5,92,Action,PG-13
Punch-Drunk Love,2002,7.3,95,Comedy,R
Ghost Ship,2002,5.5,91,Horror,R
The Sweetest Thing,2002,5.1,88,Comedy,R
Solaris,2002,6.2,99,Drama,PG-13
The Transporter,2002,6.8,92,Action,PG-13
About a Boy,2002,7.1,101,Comedy,PG-13
Life or Something Like It,2002,5.8,103,Comedy,PG-13
Hero,2002,7.9,107,Action,PG-13
Infernal Affairs,2002,8.1,101,Crime,R
Queen of the Damned,2002,5.3,101,Drama,R
The Mothman Prophecies,2002,6.5,119,Drama,PG-13
Two Weeks Notice,2002,6.1,101,Comedy,PG-13
Enough,2002,5.7,115,Crime,PG-13
The Good Girl,2002,6.5,93,Drama,R
25th Hour,2002,7.7,135,Drama,R
Cabin Fever,2002,5.6,93,Comedy,R
Spirit: Stallion of the Cimarron,2002,7.1,83,Animation,G
The Time Machine,2002,5.9,96,Action,PG-13
Halloween: Resurrection,2002,4.1,94,Comedy,R
Blue Crush,2002,5.6,104,Drama,PG-13
Windtalkers,2002,6,134,Action,R
Collateral Damage,2002,5.5,108,Action,R
Mr. Deeds,2002,5.8,96,Comedy,PG-13
The Sum of All Fears,2002,6.4,124,Action,PG-13
Maid in Manhattan,2002,5.1,105,Comedy,PG-13
John Q,2002,7.1,116,Crime,PG-13
The Rules of Attraction,2002,6.7,110,Comedy,R
Talk to Her,2002,8,112,Drama,R
Bad Company,2002,5.6,116,Action,PG-13
High Crimes,2002,6.3,115,Crime,PG-13
Asterix and Obelix Meet Cleopatra,2002,6.6,107,Adventure,PG
Tuck Everlasting,2002,6.7,90,Drama,PG
Spy Kids 2: Island of Lost Dreams,2002,5.1,100,Action,PG
Moonlight Mile,2002,6.7,112,Drama,PG-13
Spider,2002,6.8,98,Drama,R
Confessions of a Dangerous Mind,2002,7.1,113,Biography,R
About Schmidt,2002,7.2,125,Comedy,R
Murder by Numbers,2002,6.1,115,Crime,R
Far from Heaven,2002,7.4,107,Drama,PG-13
Eight Crazy Nights,2002,5.3,76,Animation,PG-13
Friday After Next,2002,5.8,85,Comedy,R
Crossroads,2002,3.4,93,Comedy,PG-13
One Hour Photo,2002,6.8,96,Drama,R
Eight Legged Freaks,2002,5.4,99,Action,PG-13
40 Days and 40 Nights,2002,5.6,96,Comedy,R
Sympathy for Mr. Vengeance,2002,7.7,129,Crime,R
Big Fat Liar,2002,5.4,88,Adventure,PG
Nicholas Nickleby,2002,7.2,132,Drama,PG
The Tuxedo,2002,5.3,98,Action,PG-13
S1m0ne,2002,6.1,117,Comedy,PG-13
Trapped,2002,6.2,106,Action,R
The New Guy,2002,5.9,88,Comedy,PG-13
May,2002,6.7,93,Drama,R
Spun,2002,6.8,101,Comedy,R
The Rookie,2002,7,127,Drama,G
Swept Away,2002,3.6,89,Comedy,R
Boat Trip,2002,4.9,94,Comedy,R
Undisputed,2002,6.2,100,Action,R
Kung Pow: Enter the Fist,2002,6.2,81,Action,PG-13
White Oleander,2002,7.2,109,Drama,PG-13
Mujer fatal,2002,6.3,114,Crime,R
Dark Blue,2002,6.6,118,Action,R
The Santa Clause 2,2002,5.6,104,Comedy,G
Changing Lanes,2002,6.5,98,Drama,R
Paid in Full,2002,7.1,97,Action,R
Below,2002,6.2,105,Horror,R
Clockstoppers,2002,5.2,94,Action,PG
Big Trouble,2002,6.5,85,Comedy,PG-13
Hollywood Ending,2002,6.6,112,Comedy,PG-13
Snow Dogs,2002,5.1,99,Adventure,PG
Swimfan,2002,5,85,Drama,PG-13
Drumline,2002,5.7,118,Comedy,PG-13
La leyenda de las ballenas,2002,7.6,101,Drama,PG-13
Blood Work,2002,6.4,110,Action,R
The Four Feathers,2002,6.5,132,Adventure,PG-13
Barbershop,2002,6.3,102,Comedy,PG-13
Like Mike,2002,5.1,99,Comedy,PG
Secret Things,2002,6.1,115,Comedy,UNRATED
24 Hour Party People,2002,7.4,117,Biography,R
Showtime,2002,5.5,95,Action,PG-13
I Spy,2002,5.4,97,Action,PG-13
The Salton Sea,2002,7.2,103,Crime,R
The Master of Disguise,2002,3.3,80,Adventure,PG
The Importance of Being Earnest,2002,6.9,97,Comedy,PG
Hart's War,2002,6.3,125,Drama,R
Bubba Ho-Tep,2002,7.2,92,Comedy,R
Ju-on: The Grudge,2002,6.7,92,Horror,R
Undercover Brother,2002,5.8,86,Action,PG-13
Lilya 4-Ever,2002,7.9,109,Crime,R
Dirty Pretty Things,2002,7.4,97,Crime,R
Divine Secrets of the Ya-Ya Sisterhood,2002,6,116,Drama,PG-13
The Adventures of Pluto Nash,2002,3.8,95,Comedy,PG-13
Antwone Fisher,2002,7.3,120,Biography,PG-13
Stuart Little 2,2002,5.4,77,Animation,PG
Narc,2002,7.2,105,Crime,R
Tierra de sue?os,2002,7.8,105,Drama,PG-13
Rollerball,2002,3,98,Action,R
Waking Up in Reno,2002,5.5,91,Comedy,R
Dragonfly,2002,6.1,104,Drama,PG-13
Death to Smoochy,2002,6.4,109,Comedy,R
The Reckoning,2002,6.6,112,Crime,R
Dahmer,2002,5.6,101,Biography,R
Serving Sara,2002,5.3,100,Comedy,PG-13
Sorority Boys,2002,5.4,93,Comedy,R
Darkness,2002,5.4,88,Horror,PG-13
L'auberge espagnole,2002,7.3,122,Comedy,R
The Quiet American,2002,7.1,101,Drama,R
Russian Ark,2002,7.4,99,Drama,NOT RATED
They,2002,4.8,89,Horror,PG-13
Sonny,2002,5.7,110,Crime,R
Cerca de la libertad,2002,7.5,94,Adventure,PG
Poolhall Junkies,2002,7,99,Comedy,R
Bundy,2002,5.9,99,Biography,R
Peter Pan II: Return to Neverland,2002,5.8,72,Animation,G
Abandon,2002,4.9,99,Drama,PG-13
Real Women Have Curves,2002,7,90,Comedy,PG-13
Laurel Canyon,2002,6.4,103,Drama,R
Feardotcom,2002,3.3,101,Crime,R
The Country Bears,2002,4,88,Comedy,G
Evelyn,2002,7,94,Drama,PG
Slackers,2002,5.3,86,Comedy,R
Ballistic: Ecks vs. Sever,2002,3.6,91,Action,R
Analyze That,2002,5.9,96,Comedy,R
Gerry,2002,6.2,103,Adventure,R
The Magdalene Sisters,2002,7.8,114,Drama,R
Devdas,2002,7.6,185,Musical,Not specified
Auto Focus,2002,6.6,105,Biography,R
8 Women,2002,7.1,111,Comedy,R
New Best Friend,2002,5.3,91,Drama,R
Bloody Sunday,2002,7.7,107,Drama,R
The Emperor's Club,2002,6.9,109,Drama,PG-13
Possession,2002,6.4,102,Drama,PG-13
Deuces Wild,2002,5.6,96,Action,R
Igby Goes Down,2002,7,98,Comedy,R
Heaven,2002,7.1,97,Crime,R
City by the Sea,2002,6.1,108,Crime,R
Eye See You,2002,5.3,96,Crime,R
Sweet Sixteen,2002,7.5,106,Crime,R
The Truth About Charlie,2002,4.8,104,Mystery,PG-13
All or Nothing,2002,7.6,128,Drama,R
Full Frontal,2002,4.8,101,Comedy,R
Half Past Dead,2002,4.6,98,Action,PG-13
The Man Without a Past,2002,7.7,97,Comedy,PG-13
Brown Sugar,2002,6.5,109,Romance,PG-13
All About the Benjamins,2002,5.8,95,Action,R
The Banger Sisters,2002,5.6,100,Comedy,R
Pinocchio,2002,4.2,108,Comedy,G
Open Hearts,2002,7.6,113,Drama,R
Pumpkin,2002,6.3,113,Comedy,R
El crimen del padre Amaro,2002,6.8,100,Drama,R
Sendero de sangre,2002,7,132,Crime,R
The Guru,2002,5.4,94,Comedy,R
The Slaughter Rule,2002,6.1,112,Drama,R
City of Ghosts,2002,6,116,Crime,R
Roger Dodger,2002,7,106,Comedy,R
He Loves Me... He Loves Me Not,2002,7.2,92,Romance,PG-13
Mondays in the Sun,2002,7.7,113,Comedy,R
Morvern Callar,2002,6.8,97,Drama,R
The Powerpuff Girls Movie,2002,6.5,73,Animation,PG
XX/XY,2002,6,91,Drama,R
The Wild Thornberrys Movie,2002,5.3,85,Animation,PG
Welcome to Collinwood,2002,6.4,86,Comedy,R
State Property,2002,4.4,88,Drama,R
Juwanna Mann,2002,4.5,91,Comedy,PG-13
Empire,2002,6,90,Crime,R
The Eye,2002,6.7,99,Drama,R
Better Luck Tomorrow,2002,7.2,101,Crime,R
Hey Arnold! The Movie,2002,5.9,76,Animation,PG
Max,2002,6.6,106,Drama,R
So Close,2002,6.7,100,Action,R
The Room,2003,3.6,99,Drama,R
Pirates of the Caribbean: The Curse of the Black Pearl,2003,8,143,Action,PG-13
Kill Bill: Vol. 1,2003,8.1,111,Action,R
The Lord of the Rings: The Return of the King,2003,8.9,201,Adventure,PG-13
Love Actually,2003,7.7,135,Comedy,R
Oldboy: Cinco d?as para vengarse,2003,8.4,120,Action,R
Jeepers Creepers II,2003,5.6,100,Horror,R
Mystic River,2003,8,138,Crime,R
The Dreamers,2003,7.2,115,Drama,NC-17
Hulk,2003,5.7,138,Action,PG-13
Finding Nemo,2003,8.1,100,Animation,G
Lost in Translation,2003,7.8,102,Drama,R
The Texas Chainsaw Massacre,2003,6.2,98,Horror,R
Thirteen,2003,6.8,100,Drama,R
Monster: Asesina en serie,2003,7.3,109,Biography,R
Wrong Turn,2003,6.1,84,Horror,R
Cheaper by the Dozen,2003,5.8,98,Comedy,PG
The Matrix Reloaded,2003,7.2,138,Action,R
Holes,2003,7.1,117,Adventure,PG
Underworld,2003,7,121,Action,R
Big Fish,2003,8,125,Adventure,PG-13
Daredevil,2003,5.3,103,Action,PG-13
The Last Samurai,2003,7.7,154,Action,R
School of Rock,2003,7.1,108,Comedy,PG-13
Terminator 3: Rise of the Machines,2003,6.3,109,Action,R
The Italian Job,2003,7,111,Action,PG-13
Identity,2003,7.3,90,Mystery,R
Freddy vs. Jason,2003,5.8,97,Action,R
Old School,2003,7.2,88,Comedy,R
2 Fast 2 Furious,2003,5.9,107,Action,PG-13
Matrix Revolutions,2003,6.7,129,Action,R
Dogville,2003,8,178,Crime,R
The League of Extraordinary Gentlemen,2003,5.8,110,Action,PG-13
Peter Pan,2003,6.9,113,Adventure,PG
House of 1000 Corpses,2003,6,89,Horror,R
Dreamcatcher,2003,5.5,136,Drama,R
Lara Croft Tomb Raider: The Cradle of Life,2003,5.5,117,Action,PG-13
Cold Mountain,2003,7.2,154,Adventure,R
Bruce Almighty,2003,6.7,101,Comedy,PG-13
X-Men 2,2003,7.5,134,Action,PG-13
Master and Commander: The Far Side of the World,2003,7.4,138,Action,PG-13
Open Range,2003,7.5,139,Drama,R
The Rundown,2003,6.7,104,Action,PG-13
Elf,2003,6.9,97,Comedy,PG
How to Lose a Guy in 10 Days,2003,6.4,116,Comedy,PG-13
The Cat in the Hat,2003,3.8,82,Adventure,PG
Freaky Friday,2003,6.1,97,Comedy,PG
Charlie's Angels: Full Throttle,2003,4.8,106,Action,PG-13
Girl with a Pearl Earring,2003,7,100,Biography,PG-13
Bad Boys II,2003,6.6,147,Action,R
American Wedding,2003,6.3,96,Comedy,R
Secondhand Lions,2003,7.6,111,Comedy,PG
Final Destination 2,2003,6.2,90,Horror,R
21 Grams,2003,7.7,124,Crime,R
The Life of David Gale,2003,7.6,130,Crime,R
Memories of Murder,2003,8.1,131,Crime,NOT RATED
House of Sand and Fog,2003,7.6,126,Drama,R
The Lizzie McGuire Movie,2003,5.4,94,Adventure,PG
Once Upon a Time in Mexico,2003,6.4,102,Action,R
The Core,2003,5.5,135,Action,PG-13
Scary Movie 3,2003,5.5,84,Comedy,PG-13
Mona Lisa Smile,2003,6.4,117,Drama,PG-13
The Brown Bunny,2003,5,93,Drama,NOT RATED
Anger Management,2003,6.2,106,Comedy,PG-13
Down with Love,2003,6.3,101,Comedy,PG-13
The Human Stain,2003,6.3,106,Drama,R
Open Water,2003,5.7,79,Adventure,R
High Tension,2003,6.8,91,Crime,R
Under the Tuscan Sun,2003,6.8,113,Comedy,PG-13
Tears of the Sun,2003,6.6,121,Action,R
Hollywood Homicide,2003,5.3,116,Action,PG-13
Spy Kids 3: Game Over,2003,4.2,84,Action,PG
Sinbad: Legend of the Seven Seas,2003,6.7,85,Animation,PG
What a Girl Wants,2003,5.8,105,Comedy,PG
The Missing,2003,6.5,137,Adventure,R
Something's Gotta Give,2003,6.7,128,Comedy,PG-13
Gothika,2003,5.8,98,Horror,R
S.W.A.T.,2003,6,117,Action,PG-13
Johnny English,2003,6.1,100,Action,PG
Agent Cody Banks,2003,5,102,Action,PG
The Haunted Mansion,2003,4.9,100,Comedy,PG
B?sico y letal,2003,6.5,98,Action,R
Bad Santa,2003,7.1,91,Comedy,R
View from the Top,2003,5.2,87,Comedy,PG-13
Paycheck,2003,6.3,119,Action,PG-13
Swimming Pool: juegos perversos,2003,6.8,102,Crime,R
Matchstick Men,2003,7.3,116,Comedy,PG-13
Daddy Day Care,2003,5.5,92,Comedy,PG
