Title	Year	Score	Runtime	Genre	Rating

Hanna, 	2011, 	6.8/10, 	111 minutes, 	Action, 	PG-13

Fast Five, 	2011, 	7.3/10, 	130 minutes, 	Action, 	PG-13

Melancol?a, 	2011, 	7.1/10, 	135 minutes, 	Drama, 	R

Sherlock Holmes: A Game of Shadows, 	2011, 	7.5/10, 	129 minutes, 	Action, 	PG-13

We Need to Talk About Kevin, 	2011, 	7.5/10, 	112 minutes, 	Drama, 	R

The Twilight Saga: Breaking Dawn - Part 1, 	2011, 	4.9/10, 	117 minutes, 	Adventure, 	PG-13

No Strings Attached, 	2011, 	6.2/10, 	108 minutes, 	Comedy, 	R

Goon, 	2011, 	6.8/10, 	92 minutes, 	Comedy, 	R

One Day, 	2011, 	7/10, 	107 minutes, 	Drama, 	PG-13

Moneyball, 	2011, 	7.6/10, 	133 minutes, 	Biography, 	PG-13

You're Next, 	2011, 	6.5/10, 	95 minutes, 	Horror, 	R

Hugo, 	2011, 	7.5/10, 	126 minutes, 	Adventure, 	PG

Bad Teacher, 	2011, 	5.7/10, 	92 minutes, 	Comedy, 	R

Friends with Benefits, 	2011, 	6.6/10, 	109 minutes, 	Comedy, 	R

Scream 4, 	2011, 	6.2/10, 	111 minutes, 	Horror, 	R

Shame, 	2011, 	7.2/10, 	101 minutes, 	Drama, 	NC-17

I Am Number Four, 	2011, 	6.1/10, 	109 minutes, 	Action, 	PG-13

Horrible Bosses, 	2011, 	6.9/10, 	106 minutes, 	Comedy, 	R

The Lincoln Lawyer, 	2011, 	7.3/10, 	118 minutes, 	Crime, 	R

Just Go with It, 	2011, 	6.4/10, 	117 minutes, 	Comedy, 	PG-13

Mission: Impossible - Ghost Protocol, 	2011, 	7.4/10, 	132 minutes, 	Action, 	PG-13

Source Code, 	2011, 	7.5/10, 	93 minutes, 	Mystery, 	PG-13

Midnight in Paris, 	2011, 	7.7/10, 	100 minutes, 	Comedy, 	PG-13

We Bought a Zoo, 	2011, 	7.1/10, 	124 minutes, 	Comedy, 	PG

In Time, 	2011, 	6.7/10, 	109 minutes, 	Action, 	PG-13

Transformers: Dark of the Moon, 	2011, 	6.3/10, 	154 minutes, 	Action, 	PG-13

Priest, 	2011, 	5.7/10, 	87 minutes, 	Action, 	PG-13

Rise of the Planet of the Apes, 	2011, 	7.6/10, 	105 minutes, 	Action, 	PG-13

Super 8, 	2011, 	7/10, 	112 minutes, 	Mystery, 	PG-13

Immortals, 	2011, 	6/10, 	110 minutes, 	Action, 	R

Limitless, 	2011, 	7.4/10, 	105 minutes, 	Mystery, 	PG-13

Green Lantern, 	2011, 	5.6/10, 	114 minutes, 	Action, 	PG-13

X-Men: First Class, 	2011, 	7.8/10, 	132 minutes, 	Action, 	PG-13

Warrior, 	2011, 	8.2/10, 	140 minutes, 	Drama, 	PG-13

Captain America: The First Avenger, 	2011, 	6.9/10, 	124 minutes, 	Action, 	PG-13

The Intouchables, 	2011, 	8.6/10, 	112 minutes, 	Biography, 	R

Thor, 	2011, 	7/10, 	115 minutes, 	Action, 	PG-13

Sucker Punch, 	2011, 	6.1/10, 	110 minutes, 	Action, 	PG-13

Bridesmaids, 	2011, 	6.8/10, 	125 minutes, 	Comedy, 	R

El esp?a que sab?a demasiado, 	2011, 	7.1/10, 	122 minutes, 	Drama, 	R

The Girl with the Dragon Tattoo, 	2011, 	7.8/10, 	158 minutes, 	Crime, 	R

Crazy  Stupid  Love., 	2011, 	7.4/10, 	100 minutes, 	Comedy, 	PG-13

The Help, 	2011, 	8.1/10, 	146 minutes, 	Drama, 	PG-13

Drive, 	2011, 	7.8/10, 	100 minutes, 	Crime, 	R

Pirates of the Caribbean: On Stranger Tides, 	2011, 	6.6/10, 	100 minutes, 	Action, 	PG-13

Cowboys & Aliens, 	2011, 	6/10, 	119 minutes, 	Action, 	PG-13

Harry Potter and the Deathly Hallows: Part 2, 	2011, 	8.1/10, 	130 minutes, 	Adventure, 	PG-13

Alpha and Omega, 	2010, 	5.3/10, 	90 minutes, 	Animation, 	PG

Tiny Furniture, 	2010, 	6.2/10, 	98 minutes, 	Comedy, 	NOT RATED

Vanishing on 7th Street, 	2010, 	4.9/10, 	92 minutes, 	Horror, 	R

Another Year, 	2010, 	7.3/10, 	129 minutes, 	Comedy, 	PG-13

Guzaarish, 	2010, 	7.5/10, 	126 minutes, 	Comedy, 	Not specified

Uncle Boonmee Who Can Recall His Past Lives, 	2010, 	6.6/10, 	114 minutes, 	Comedy, 	NOT RATED

Furry Vengeance, 	2010, 	3.8/10, 	100 minutes, 	Comedy, 	PG

Cats & Dogs: The Revenge of Kitty Galore, 	2010, 	4.3/10, 	100 minutes, 	Action, 	PG

Norwegian Wood, 	2010, 	6.4/10, 	133 minutes, 	Drama, 	NOT RATED

Frankie & Alice, 	2010, 	6.5/10, 	100 minutes, 	Biography, 	R

Welcome to the Rileys, 	2010, 	7/10, 	100 minutes, 	Drama, 	R

Henry's Crime, 	2010, 	6/10, 	108 minutes, 	Comedy, 	R

La llave de Sarah, 	2010, 	7.5/10, 	102 minutes, 	Drama, 	PG-13

Kites: M?s all? de las fronteras, 	2010, 	6.1/10, 	123 minutes, 	Action, 	NOT RATED

Casino Jack, 	2010, 	6.2/10, 	108 minutes, 	Biography, 	R

Certified Copy, 	2010, 	7.3/10, 	106 minutes, 	Drama, 	NOT RATED

Dylan Dog: Dead of Night, 	2010, 	5.1/10, 	100 minutes, 	Action, 	PG-13

The Housemaid, 	2010, 	6.5/10, 	106 minutes, 	Drama, 	NOT RATED

Red Hill, 	2010, 	6.4/10, 	95 minutes, 	Thriller, 	R

Even the Rain, 	2010, 	7.5/10, 	103 minutes, 	Drama, 	UNRATED

A Little Help, 	2010, 	5.7/10, 	100 minutes, 	Comedy, 	R

La vida seg?n Attenberg, 	2010, 	6.2/10, 	97 minutes, 	Drama, 	NOT RATED

Happythankyoumoreplease, 	2010, 	6.8/10, 	100 minutes, 	Comedy, 	R

Heartbreaker, 	2010, 	6.8/10, 	105 minutes, 	Comedy, 	NOT RATED

Marmaduke, 	2010, 	4.2/10, 	100 minutes, 	Comedy, 	PG

Hatchet II, 	2010, 	5.5/10, 	85 minutes, 	Comedy, 	R

For Colored Girls, 	2010, 	6/10, 	100 minutes, 	Drama, 	R

Extraordinary Measures, 	2010, 	6.5/10, 	106 minutes, 	Drama, 	PG

My Soul to Take, 	2010, 	4.8/10, 	100 minutes, 	Horror, 	R

The Warrior's Way, 	2010, 	6.3/10, 	100 minutes, 	Action, 	R

Everything Must Go, 	2010, 	6.4/10, 	97 minutes, 	Comedy, 	R

The Last Circus, 	2010, 	6.6/10, 	107 minutes, 	Comedy, 	R

Twelve, 	2010, 	5.7/10, 	100 minutes, 	Action, 	R

The Romantics, 	2010, 	5.1/10, 	100 minutes, 	Comedy, 	PG-13

Made in Dagenham, 	2010, 	7.2/10, 	113 minutes, 	Biography, 	R

Love Ranch, 	2010, 	5.7/10, 	100 minutes, 	Biography, 	R

In a Better World, 	2010, 	7.7/10, 	100 minutes, 	Drama, 	R

Kaboom, 	2010, 	5.7/10, 	86 minutes, 	Comedy, 	UNRATED

Meek's Cutoff, 	2010, 	6.6/10, 	104 minutes, 	Drama, 	PG

Burke and Hare, 	2010, 	6.2/10, 	91 minutes, 	Comedy, 	R

Beyond the Black Rainbow, 	2010, 	6/10, 	110 minutes, 	Sci-Fi, 	R

The Perfect Host, 	2010, 	6.8/10, 	100 minutes, 	Comedy, 	R

The Trip, 	2010, 	7/10, 	112 minutes, 	Comedy, 	NOT RATED

Country Strong, 	2010, 	6.3/10, 	117 minutes, 	Drama, 	PG-13

Yogi Bear, 	2010, 	4.6/10, 	100 minutes, 	Animation, 	PG

Cyrus, 	2010, 	6.3/10, 	91 minutes, 	Comedy, 	R

The Tempest, 	2010, 	5.4/10, 	110 minutes, 	Comedy, 	PG-13

Waiting for Forever, 	2010, 	6/10, 	100 minutes, 	Comedy, 	PG-13

The Conspirator, 	2010, 	6.9/10, 	122 minutes, 	Crime, 	PG-13

London Boulevard, 	2010, 	6.2/10, 	103 minutes, 	Crime, 	R

Elite Squad: The Enemy Within, 	2010, 	8.1/10, 	115 minutes, 	Action, 	UNRATED

Conviction, 	2010, 	7.2/10, 	107 minutes, 	Biography, 	R

Dirty Girl, 	2010, 	6.5/10, 	90 minutes, 	Comedy, 	R

Easy Money, 	2010, 	6.7/10, 	124 minutes, 	Action, 	R

Passion Play, 	2010, 	5/10, 	94 minutes, 	Drama, 	R

Heartbeats, 	2010, 	7.2/10, 	101 minutes, 	Drama, 	NOT RATED

Hesher, 	2010, 	7.1/10, 	106 minutes, 	Comedy, 	R

Going the Distance, 	2010, 	6.3/10, 	100 minutes, 	Comedy, 	R

Stone, 	2010, 	5.4/10, 	105 minutes, 	Drama, 	R

El ?ltimo exorcismo, 	2010, 	5.6/10, 	87 minutes, 	Drama, 	PG-13

Paranormal Activity 2, 	2010, 	5.7/10, 	91 minutes, 	Horror, 	R

MacGruber, 	2010, 	5.5/10, 	90 minutes, 	Action, 	R

Little White Lies, 	2010, 	7.1/10, 	134 minutes, 	Comedy, 	NOT RATED

Gulliver's Travels, 	2010, 	4.9/10, 	85 minutes, 	Adventure, 	PG

The Killer Inside Me, 	2010, 	6.1/10, 	109 minutes, 	Crime, 	R

Ip Man 2, 	2010, 	7.6/10, 	108 minutes, 	Action, 	R

You Will Meet a Tall Dark Stranger, 	2010, 	6.3/10, 	100 minutes, 	Comedy, 	R

Tamara Drewe, 	2010, 	6.2/10, 	107 minutes, 	Comedy, 	R

Rubber, 	2010, 	5.8/10, 	82 minutes, 	Comedy, 	R

Secretariat, 	2010, 	7.2/10, 	123 minutes, 	Biography, 	PG

La versi?n de mi vida, 	2010, 	7.3/10, 	134 minutes, 	Comedy, 	R

Stake Land, 	2010, 	6.5/10, 	98 minutes, 	Drama, 	R

Tooth Fairy, 	2010, 	5/10, 	101 minutes, 	Comedy, 	PG

I'm Still Here, 	2010, 	6.2/10, 	108 minutes, 	Comedy, 	R

The Company Men, 	2010, 	6.8/10, 	104 minutes, 	Drama, 	R

Morning Glory, 	2010, 	6.5/10, 	100 minutes, 	Comedy, 	PG-13

Vampires Suck, 	2010, 	3.5/10, 	82 minutes, 	Adventure, 	PG-13

Repo Men, 	2010, 	6.3/10, 	111 minutes, 	Action, 	R

My Name Is Khan, 	2010, 	8/10, 	165 minutes, 	Adventure, 	PG-13

Don't Be Afraid of the Dark, 	2010, 	5.6/10, 	99 minutes, 	Fantasy, 	R

Death at a Funeral, 	2010, 	5.7/10, 	92 minutes, 	Comedy, 	R

The Secret World of Arrietty, 	2010, 	7.6/10, 	94 minutes, 	Animation, 	G

Step Up 3D, 	2010, 	6.2/10, 	107 minutes, 	Drama, 	PG-13

Cop Out, 	2010, 	5.6/10, 	107 minutes, 	Action, 	R

Fair Game, 	2010, 	6.8/10, 	108 minutes, 	Biography, 	PG-13

Legend of the Guardians: The Owls of Ga'Hoole, 	2010, 	7/10, 	97 minutes, 	Animation, 	PG

13 Assassins, 	2010, 	7.6/10, 	141 minutes, 	Action, 	R

Wild Target, 	2010, 	6.9/10, 	98 minutes, 	Action, 	PG-13

The American, 	2010, 	6.3/10, 	105 minutes, 	Crime, 	R

The Spy Next Door, 	2010, 	5.4/10, 	94 minutes, 	Action, 	PG

Hereafter, 	2010, 	6.5/10, 	129 minutes, 	Drama, 	PG-13

The Kids Are All Right, 	2010, 	7.1/10, 	106 minutes, 	Comedy, 	R

Green Zone, 	2010, 	6.8/10, 	115 minutes, 	Action, 	R

Dinner for Schmucks, 	2010, 	5.9/10, 	114 minutes, 	Comedy, 	PG-13

Par?s en la Mira, 	2010, 	6.5/10, 	92 minutes, 	Action, 	R

Trollhunter, 	2010, 	7/10, 	103 minutes, 	Drama, 	PG-13

Trust, 	2010, 	6.9/10, 	106 minutes, 	Crime, 	R

Rabbit Hole, 	2010, 	7/10, 	91 minutes, 	Drama, 	PG-13

Letters to Juliet, 	2010, 	6.6/10, 	100 minutes, 	Adventure, 	PG

The Way, 	2010, 	7.4/10, 	100 minutes, 	Adventure, 	PG-13

Killers, 	2010, 	5.4/10, 	100 minutes, 	Action, 	PG-13

Beginners, 	2010, 	7.2/10, 	105 minutes, 	Comedy, 	R

The Debt, 	2010, 	6.9/10, 	113 minutes, 	Drama, 	R

Somewhere, 	2010, 	6.3/10, 	97 minutes, 	Comedy, 	R

Frozen, 	2010, 	6.2/10, 	93 minutes, 	Thriller, 	R

How Do You Know, 	2010, 	5.4/10, 	100 minutes, 	Comedy, 	PG-13

Skyline, 	2010, 	4.4/10, 	97 minutes, 	Action, 	PG-13

Submarine, 	2010, 	7.3/10, 	97 minutes, 	Comedy, 	R

The Runaways, 	2010, 	6.6/10, 	106 minutes, 	Biography, 	R

The Bounty Hunter, 	2010, 	5.5/10, 	110 minutes, 	Action, 	PG-13

The Back-up Plan, 	2010, 	5.3/10, 	104 minutes, 	Comedy, 	PG-13

Boy, 	2010, 	7.5/10, 	87 minutes, 	Comedy, 	NOT RATED

Jonah Hex, 	2010, 	4.7/10, 	81 minutes, 	Action, 	PG-13

Takers, 	2010, 	6.2/10, 	107 minutes, 	Action, 	PG-13

Last Night, 	2010, 	6.6/10, 	93 minutes, 	Drama, 	R

The Wolfman, 	2010, 	5.8/10, 	103 minutes, 	Drama, 	R

The Ghost Writer, 	2010, 	7.2/10, 	128 minutes, 	Drama, 	PG-13

The Switch, 	2010, 	6.1/10, 	100 minutes, 	Comedy, 	PG-13

Devil, 	2010, 	6.3/10, 	80 minutes, 	Horror, 	PG-13

Biutiful, 	2010, 	7.5/10, 	148 minutes, 	Drama, 	R

Resident Evil: Afterlife, 	2010, 	5.9/10, 	96 minutes, 	Action, 	R

Elektra Luxx, 	2010, 	5.1/10, 	100 minutes, 	Comedy, 	R

Animal Kingdom, 	2010, 	7.3/10, 	113 minutes, 	Crime, 	R

Black Death, 	2010, 	6.4/10, 	102 minutes, 	Action, 	R

The Last Song, 	2010, 	5.9/10, 	100 minutes, 	Drama, 	PG

The Way Back, 	2010, 	7.3/10, 	133 minutes, 	Adventure, 	PG-13

Get Him to the Greek, 	2010, 	6.4/10, 	109 minutes, 	Comedy, 	R

Super, 	2010, 	6.8/10, 	100 minutes, 	Comedy, 	R

Little Fockers, 	2010, 	5.5/10, 	98 minutes, 	Comedy, 	PG-13

It's Kind of a Funny Story, 	2010, 	7.1/10, 	101 minutes, 	Comedy, 	PG-13

The Crazies, 	2010, 	6.5/10, 	101 minutes, 	Horror, 	R

The Losers, 	2010, 	6.4/10, 	97 minutes, 	Action, 	PG-13

Secretos Peligrosos, 	2010, 	7.2/10, 	112 minutes, 	Action, 	R

Due Date, 	2010, 	6.6/10, 	95 minutes, 	Comedy, 	R

Eat Pray Love, 	2010, 	5.7/10, 	133 minutes, 	Drama, 	PG-13

Dear John, 	2010, 	6.3/10, 	108 minutes, 	Drama, 	PG-13

The Man from Nowhere, 	2010, 	7.8/10, 	119 minutes, 	Action, 	R

Wall Street: Money Never Sleeps, 	2010, 	6.2/10, 	133 minutes, 	Drama, 	PG-13

The Sorcerer's Apprentice, 	2010, 	6.1/10, 	109 minutes, 	Action, 	PG

Monsters, 	2010, 	6.4/10, 	94 minutes, 	Drama, 	R

Machete, 	2010, 	6.6/10, 	105 minutes, 	Action, 	R

The Chronicles of Narnia: The Voyage of the Dawn Treader, 	2010, 	6.3/10, 	113 minutes, 	Adventure, 	PG

You Again, 	2010, 	5.8/10, 	100 minutes, 	Comedy, 	PG

The Tourist, 	2010, 	6/10, 	103 minutes, 	Action, 	PG-13

Flipped, 	2010, 	7.7/10, 	100 minutes, 	Comedy, 	PG

Shrek Forever After, 	2010, 	6.3/10, 	93 minutes, 	Animation, 	PG

Sepultado, 	2010, 	7/10, 	95 minutes, 	Drama, 	R

Megamind, 	2010, 	7.3/10, 	95 minutes, 	Animation, 	PG

Let Me In, 	2010, 	7.2/10, 	116 minutes, 	Drama, 	R

Charlie St. Cloud, 	2010, 	6.5/10, 	100 minutes, 	Drama, 	PG-13

Edge of Darkness, 	2010, 	6.6/10, 	117 minutes, 	Crime, 	R

Valentine's Day, 	2010, 	5.7/10, 	125 minutes, 	Comedy, 	PG-13

Diary of a Wimpy Kid, 	2010, 	6.2/10, 	100 minutes, 	Comedy, 	PG

I Saw the Devil, 	2010, 	7.8/10, 	141 minutes, 	Action, 	NOT RATED

Ramona and Beezus, 	2010, 	6.7/10, 	100 minutes, 	Adventure, 	G

Centurion, 	2010, 	6.4/10, 	97 minutes, 	Action, 	R

Faster, 	2010, 	6.5/10, 	98 minutes, 	Action, 	R

Unstoppable, 	2010, 	6.8/10, 	98 minutes, 	Action, 	PG-13

Hot Tub Time Machine, 	2010, 	6.4/10, 	101 minutes, 	Comedy, 	R

Piranha 3D, 	2010, 	5.5/10, 	88 minutes, 	Comedy, 	R

Winter's Bone, 	2010, 	7.2/10, 	100 minutes, 	Drama, 	R

When in Rome, 	2010, 	5.6/10, 	91 minutes, 	Comedy, 	PG-13

All Good Things, 	2010, 	6.3/10, 	101 minutes, 	Crime, 	R

Four Lions, 	2010, 	7.3/10, 	97 minutes, 	Comedy, 	R

The Twilight Saga: Eclipse, 	2010, 	4.9/10, 	124 minutes, 	Adventure, 	PG-13

The Karate Kid, 	2010, 	6.2/10, 	140 minutes, 	Action, 	PG

Leap Year, 	2010, 	6.5/10, 	100 minutes, 	Comedy, 	PG

The Other Guys, 	2010, 	6.7/10, 	107 minutes, 	Action, 	PG-13

The Next Three Days, 	2010, 	7.4/10, 	133 minutes, 	Crime, 	PG-13

Predators, 	2010, 	6.4/10, 	107 minutes, 	Action, 	R

127 Hours, 	2010, 	7.6/10, 	94 minutes, 	Adventure, 	R

Burlesque, 	2010, 	6.4/10, 	119 minutes, 	Drama, 	PG-13

Date Night, 	2010, 	6.3/10, 	88 minutes, 	Comedy, 	PG-13

Life as We Know It, 	2010, 	6.6/10, 	100 minutes, 	Comedy, 	PG-13

The Last Airbender, 	2010, 	4.2/10, 	103 minutes, 	Action, 	PG

The Expendables, 	2010, 	6.5/10, 	103 minutes, 	Action, 	R

Salt, 	2010, 	6.4/10, 	100 minutes, 	Action, 	PG-13

Robin Hood, 	2010, 	6.7/10, 	140 minutes, 	Action, 	PG-13

Tucker and Dale vs Evil, 	2010, 	7.6/10, 	89 minutes, 	Comedy, 	R

Saw 3D: The Final Chapter, 	2010, 	5.6/10, 	90 minutes, 	Horror, 	R

Nanny McPhee Returns, 	2010, 	6.1/10, 	109 minutes, 	Comedy, 	PG

Grown Ups, 	2010, 	6/10, 	102 minutes, 	Comedy, 	PG-13

Never Let Me Go, 	2010, 	7.2/10, 	103 minutes, 	Drama, 	R

The Fighter, 	2010, 	7.8/10, 	116 minutes, 	Biography, 	R

Greenberg, 	2010, 	6.1/10, 	107 minutes, 	Comedy, 	R

Prince of Persia: The Sands of Time, 	2010, 	6.6/10, 	116 minutes, 	Action, 	PG-13

Remember Me, 	2010, 	7.2/10, 	113 minutes, 	Drama, 	PG-13

How to Train Your Dragon, 	2010, 	8.1/10, 	98 minutes, 	Animation, 	PG

I Spit on Your Grave, 	2010, 	6.3/10, 	108 minutes, 	Crime, 	R

Blue Valentine, 	2010, 	7.4/10, 	112 minutes, 	Drama, 	R

Toy Story 3, 	2010, 	8.3/10, 	103 minutes, 	Animation, 	G

Knight and Day, 	2010, 	6.3/10, 	109 minutes, 	Action, 	PG-13

The A-Team, 	2010, 	6.8/10, 	117 minutes, 	Action, 	PG-13

Sex and the City 2, 	2010, 	4.4/10, 	146 minutes, 	Comedy, 	R

The Book of Eli, 	2010, 	6.9/10, 	118 minutes, 	Action, 	R

RED, 	2010, 	7.1/10, 	111 minutes, 	Action, 	PG-13

A Nightmare on Elm Street, 	2010, 	5.2/10, 	95 minutes, 	Horror, 	R

True Grit, 	2010, 	7.6/10, 	110 minutes, 	Adventure, 	PG-13

Alice in Wonderland, 	2010, 	6.5/10, 	108 minutes, 	Adventure, 	PG

Legion, 	2010, 	5.2/10, 	100 minutes, 	Action, 	R

TRON: Legacy, 	2010, 	6.8/10, 	100 minutes, 	Action, 	PG

Love & Other Drugs, 	2010, 	6.7/10, 	112 minutes, 	Comedy, 	R

Iron Man 2, 	2010, 	7/10, 	124 minutes, 	Action, 	PG-13

Easy A, 	2010, 	7.1/10, 	92 minutes, 	Comedy, 	PG-13

The King's Speech, 	2010, 	8/10, 	118 minutes, 	Biography, 	R

Percy Jackson & the Olympians: The Lightning Thief, 	2010, 	5.9/10, 	118 minutes, 	Adventure, 	PG

Tangled, 	2010, 	7.8/10, 	100 minutes, 	Animation, 	PG

The Town, 	2010, 	7.6/10, 	125 minutes, 	Crime, 	R

Despicable Me, 	2010, 	7.7/10, 	95 minutes, 	Animation, 	PG

The Social Network, 	2010, 	7.7/10, 	120 minutes, 	Biography, 	PG-13

Insidious, 	2010, 	6.8/10, 	103 minutes, 	Horror, 	PG-13

Incendies, 	2010, 	8.2/10, 	131 minutes, 	Drama, 	R

Clash of the Titans, 	2010, 	5.8/10, 	106 minutes, 	Action, 	PG-13

She's Out of My League, 	2010, 	6.4/10, 	100 minutes, 	Comedy, 	R

Kick-Ass, 	2010, 	7.7/10, 	117 minutes, 	Action, 	R

Harry Potter and the Deathly Hallows: Part 1, 	2010, 	7.7/10, 	146 minutes, 	Adventure, 	PG-13

Shutter Island, 	2010, 	8.1/10, 	138 minutes, 	Mystery, 	R

Scott Pilgrim vs. the World, 	2010, 	7.5/10, 	112 minutes, 	Action, 	PG-13

Black Swan, 	2010, 	8/10, 	108 minutes, 	Drama, 	R

Inception, 	2010, 	8.8/10, 	148 minutes, 	Action, 	PG-13

Beyond a Reasonable Doubt, 	2009, 	5.9/10, 	106 minutes, 	Crime, 	PG-13

Tanner Hall, 	2009, 	5.9/10, 	96 minutes, 	Drama, 	R

Arthur and the Revenge of Maltazard, 	2009, 	5.3/10, 	93 minutes, 	Animation, 	PG

I Can Do Bad All by Myself, 	2009, 	4.2/10, 	100 minutes, 	Comedy, 	PG-13

The Canyon, 	2009, 	5.9/10, 	100 minutes, 	Thriller, 	R

The Last Station, 	2009, 	7/10, 	112 minutes, 	Biography, 	R

Mystery Team, 	2009, 	6.8/10, 	97 minutes, 	Comedy, 	R

Tetro, 	2009, 	6.9/10, 	127 minutes, 	Drama, 	R

Ondine, 	2009, 	6.8/10, 	111 minutes, 	Drama, 	PG-13

Get Low, 	2009, 	7.1/10, 	103 minutes, 	Drama, 	PG-13

Summer Wars, 	2009, 	7.6/10, 	114 minutes, 	Animation, 	PG

The Slammin' Salmon, 	2009, 	6.5/10, 	100 minutes, 	Comedy, 	R

The Messenger, 	2009, 	7.2/10, 	113 minutes, 	Drama, 	R

Survival of the Dead, 	2009, 	4.9/10, 	90 minutes, 	Comedy, 	R

The Good Guy, 	2009, 	5.9/10, 	100 minutes, 	Comedy, 	R

The Limits of Control, 	2009, 	6.3/10, 	116 minutes, 	Crime, 	R

Adam, 	2009, 	7.2/10, 	99 minutes, 	Drama, 	PG-13

The Disappearance of Alice Creed, 	2009, 	6.8/10, 	100 minutes, 	Crime, 	R

City Island, 	2009, 	7.4/10, 	104 minutes, 	Comedy, 	PG-13

My Life in Ruins, 	2009, 	5.9/10, 	98 minutes, 	Comedy, 	PG-13

I Hope They Serve Beer in Hell, 	2009, 	5.3/10, 	105 minutes, 	Comedy, 	R

Solitary Man, 	2009, 	6.4/10, 	90 minutes, 	Comedy, 	R

Armored, 	2009, 	5.7/10, 	88 minutes, 	Action, 	PG-13

Defendor, 	2009, 	6.8/10, 	101 minutes, 	Comedy, 	R

The Damned United, 	2009, 	7.6/10, 	98 minutes, 	Biography, 	R

The Goods: Live Hard  Sell Hard, 	2009, 	5.8/10, 	89 minutes, 	Comedy, 	R

[Rec] 2, 	2009, 	6.6/10, 	85 minutes, 	Horror, 	R

Taking Woodstock, 	2009, 	6.7/10, 	120 minutes, 	Biography, 	R

Broken Embraces, 	2009, 	7.2/10, 	127 minutes, 	Drama, 	R

Amelia, 	2009, 	5.8/10, 	111 minutes, 	Adventure, 	PG

12 Rounds, 	2009, 	5.6/10, 	108 minutes, 	Action, 	PG-13

Today's Special, 	2009, 	6.7/10, 	99 minutes, 	Comedy, 	R

Ch?ri, 	2009, 	6.2/10, 	100 minutes, 	Comedy, 	R

Did You Hear About the Morgans?, 	2009, 	4.8/10, 	100 minutes, 	Comedy, 	PG-13

Love and Other Impossible Pursuits, 	2009, 	6.4/10, 	119 minutes, 	Drama, 	R

Planeta 51, 	2009, 	6.1/10, 	91 minutes, 	Animation, 	PG

Astro Boy, 	2009, 	6.3/10, 	94 minutes, 	Animation, 	PG

Perrier's Bounty, 	2009, 	6.4/10, 	88 minutes, 	Action, 	R

Carriers, 	2009, 	6/10, 	100 minutes, 	Drama, 	PG-13

The Pink Panther 2, 	2009, 	5.6/10, 	92 minutes, 	Adventure, 	PG

The Joneses, 	2009, 	6.5/10, 	96 minutes, 	Drama, 	R

Crossing Over, 	2009, 	6.8/10, 	113 minutes, 	Crime, 	R

Shorts, 	2009, 	4.8/10, 	89 minutes, 	Comedy, 	PG

World's Greatest Dad, 	2009, 	6.9/10, 	99 minutes, 	Comedy, 	R

Love Happens, 	2009, 	5.6/10, 	100 minutes, 	Drama, 	PG-13

G-Force, 	2009, 	5.1/10, 	88 minutes, 	Animation, 	PG

Everybody's Fine, 	2009, 	7.2/10, 	100 minutes, 	Adventure, 	PG-13

The Secret of Kells, 	2009, 	7.7/10, 	100 minutes, 	Animation, 	NOT RATED

Street Fighter: La leyenda, 	2009, 	3.7/10, 	96 minutes, 	Action, 	PG-13

District 13: Ultimatum, 	2009, 	6.5/10, 	101 minutes, 	Action, 	R

Aliens in the Attic, 	2009, 	5.4/10, 	86 minutes, 	Animation, 	PG

Coco Before Chanel, 	2009, 	6.7/10, 	105 minutes, 	Biography, 	PG-13

Now & Later, 	2009, 	5.2/10, 	99 minutes, 	Drama, 	Not specified

Paper Man, 	2009, 	6.6/10, 	110 minutes, 	Comedy, 	R

Bitch Slap, 	2009, 	4.5/10, 	109 minutes, 	Action, 	R

Nowhere Boy, 	2009, 	7.2/10, 	98 minutes, 	Biography, 	R

Dead Snow, 	2009, 	6.3/10, 	100 minutes, 	Comedy, 	NOT RATED

Cracks, 	2009, 	6.7/10, 	104 minutes, 	Drama, 	R

After.Life, 	2009, 	5.9/10, 	100 minutes, 	Drama, 	R

The Soloist, 	2009, 	6.7/10, 	117 minutes, 	Biography, 	PG-13

Sorority Row, 	2009, 	5.1/10, 	101 minutes, 	Horror, 	R

Thirst, 	2009, 	7.2/10, 	133 minutes, 	Drama, 	R

Bad Lieutenant: Port of Call New Orleans, 	2009, 	6.7/10, 	122 minutes, 	Crime, 	R

Sin Nombre, 	2009, 	7.6/10, 	96 minutes, 	Adventure, 	R

I Am Love, 	2009, 	7/10, 	120 minutes, 	Drama, 	R

New in Town, 	2009, 	5.6/10, 	97 minutes, 	Comedy, 	PG

Harry Brown, 	2009, 	7.2/10, 	103 minutes, 	Action, 	R

