Title	Year	Score	Runtime	Genre	Rating

Narc, 	2002, 	7.2/10, 	105 minutes, 	Crime, 	R

Tierra de sue?os, 	2002, 	7.8/10, 	105 minutes, 	Drama, 	PG-13

Rollerball, 	2002, 	3/10, 	98 minutes, 	Action, 	R

Waking Up in Reno, 	2002, 	5.5/10, 	91 minutes, 	Comedy, 	R

Dragonfly, 	2002, 	6.1/10, 	104 minutes, 	Drama, 	PG-13

Death to Smoochy, 	2002, 	6.4/10, 	109 minutes, 	Comedy, 	R

The Reckoning, 	2002, 	6.6/10, 	112 minutes, 	Crime, 	R

Dahmer, 	2002, 	5.6/10, 	101 minutes, 	Biography, 	R

Serving Sara, 	2002, 	5.3/10, 	100 minutes, 	Comedy, 	PG-13

Sorority Boys, 	2002, 	5.4/10, 	93 minutes, 	Comedy, 	R

Darkness, 	2002, 	5.4/10, 	88 minutes, 	Horror, 	PG-13

L'auberge espagnole, 	2002, 	7.3/10, 	122 minutes, 	Comedy, 	R

The Quiet American, 	2002, 	7.1/10, 	101 minutes, 	Drama, 	R

Russian Ark, 	2002, 	7.4/10, 	99 minutes, 	Drama, 	NOT RATED

They, 	2002, 	4.8/10, 	89 minutes, 	Horror, 	PG-13

Sonny, 	2002, 	5.7/10, 	110 minutes, 	Crime, 	R

Cerca de la libertad, 	2002, 	7.5/10, 	94 minutes, 	Adventure, 	PG

Poolhall Junkies, 	2002, 	7/10, 	99 minutes, 	Comedy, 	R

Bundy, 	2002, 	5.9/10, 	99 minutes, 	Biography, 	R

Peter Pan II: Return to Neverland, 	2002, 	5.8/10, 	72 minutes, 	Animation, 	G

Abandon, 	2002, 	4.9/10, 	99 minutes, 	Drama, 	PG-13

Real Women Have Curves, 	2002, 	7/10, 	90 minutes, 	Comedy, 	PG-13

Laurel Canyon, 	2002, 	6.4/10, 	103 minutes, 	Drama, 	R

Feardotcom, 	2002, 	3.3/10, 	101 minutes, 	Crime, 	R

The Country Bears, 	2002, 	4/10, 	88 minutes, 	Comedy, 	G

Evelyn, 	2002, 	7/10, 	94 minutes, 	Drama, 	PG

Slackers, 	2002, 	5.3/10, 	86 minutes, 	Comedy, 	R

Ballistic: Ecks vs. Sever, 	2002, 	3.6/10, 	91 minutes, 	Action, 	R

Analyze That, 	2002, 	5.9/10, 	96 minutes, 	Comedy, 	R

Gerry, 	2002, 	6.2/10, 	103 minutes, 	Adventure, 	R

The Magdalene Sisters, 	2002, 	7.8/10, 	114 minutes, 	Drama, 	R

Devdas, 	2002, 	7.6/10, 	185 minutes, 	Musical, 	Not specified

Auto Focus, 	2002, 	6.6/10, 	105 minutes, 	Biography, 	R

8 Women, 	2002, 	7.1/10, 	111 minutes, 	Comedy, 	R

New Best Friend, 	2002, 	5.3/10, 	91 minutes, 	Drama, 	R

Bloody Sunday, 	2002, 	7.7/10, 	107 minutes, 	Drama, 	R

The Emperor's Club, 	2002, 	6.9/10, 	109 minutes, 	Drama, 	PG-13

Possession, 	2002, 	6.4/10, 	102 minutes, 	Drama, 	PG-13

Deuces Wild, 	2002, 	5.6/10, 	96 minutes, 	Action, 	R

Igby Goes Down, 	2002, 	7/10, 	98 minutes, 	Comedy, 	R

Heaven, 	2002, 	7.1/10, 	97 minutes, 	Crime, 	R

City by the Sea, 	2002, 	6.1/10, 	108 minutes, 	Crime, 	R

Eye See You, 	2002, 	5.3/10, 	96 minutes, 	Crime, 	R

Sweet Sixteen, 	2002, 	7.5/10, 	106 minutes, 	Crime, 	R

The Truth About Charlie, 	2002, 	4.8/10, 	104 minutes, 	Mystery, 	PG-13

All or Nothing, 	2002, 	7.6/10, 	128 minutes, 	Drama, 	R

Full Frontal, 	2002, 	4.8/10, 	101 minutes, 	Comedy, 	R

Half Past Dead, 	2002, 	4.6/10, 	98 minutes, 	Action, 	PG-13

The Man Without a Past, 	2002, 	7.7/10, 	97 minutes, 	Comedy, 	PG-13

Brown Sugar, 	2002, 	6.5/10, 	109 minutes, 	Romance, 	PG-13

All About the Benjamins, 	2002, 	5.8/10, 	95 minutes, 	Action, 	R

The Banger Sisters, 	2002, 	5.6/10, 	100 minutes, 	Comedy, 	R

Pinocchio, 	2002, 	4.2/10, 	108 minutes, 	Comedy, 	G

Open Hearts, 	2002, 	7.6/10, 	113 minutes, 	Drama, 	R

Pumpkin, 	2002, 	6.3/10, 	113 minutes, 	Comedy, 	R

El crimen del padre Amaro, 	2002, 	6.8/10, 	100 minutes, 	Drama, 	R

Sendero de sangre, 	2002, 	7/10, 	132 minutes, 	Crime, 	R

The Guru, 	2002, 	5.4/10, 	94 minutes, 	Comedy, 	R

The Slaughter Rule, 	2002, 	6.1/10, 	112 minutes, 	Drama, 	R

City of Ghosts, 	2002, 	6/10, 	116 minutes, 	Crime, 	R

Roger Dodger, 	2002, 	7/10, 	106 minutes, 	Comedy, 	R

He Loves Me... He Loves Me Not, 	2002, 	7.2/10, 	92 minutes, 	Romance, 	PG-13

Mondays in the Sun, 	2002, 	7.7/10, 	113 minutes, 	Comedy, 	R

Morvern Callar, 	2002, 	6.8/10, 	97 minutes, 	Drama, 	R

The Powerpuff Girls Movie, 	2002, 	6.5/10, 	73 minutes, 	Animation, 	PG

XX/XY, 	2002, 	6/10, 	91 minutes, 	Drama, 	R

The Wild Thornberrys Movie, 	2002, 	5.3/10, 	85 minutes, 	Animation, 	PG

Welcome to Collinwood, 	2002, 	6.4/10, 	86 minutes, 	Comedy, 	R

State Property, 	2002, 	4.4/10, 	88 minutes, 	Drama, 	R

Juwanna Mann, 	2002, 	4.5/10, 	91 minutes, 	Comedy, 	PG-13

Empire, 	2002, 	6/10, 	90 minutes, 	Crime, 	R

The Eye, 	2002, 	6.7/10, 	99 minutes, 	Drama, 	R

Better Luck Tomorrow, 	2002, 	7.2/10, 	101 minutes, 	Crime, 	R

Hey Arnold! The Movie, 	2002, 	5.9/10, 	76 minutes, 	Animation, 	PG

Max, 	2002, 	6.6/10, 	106 minutes, 	Drama, 	R

So Close, 	2002, 	6.7/10, 	100 minutes, 	Action, 	R

The Room, 	2003, 	3.6/10, 	99 minutes, 	Drama, 	R

Pirates of the Caribbean: The Curse of the Black Pearl, 	2003, 	8/10, 	143 minutes, 	Action, 	PG-13

Kill Bill: Vol. 1, 	2003, 	8.1/10, 	111 minutes, 	Action, 	R

The Lord of the Rings: The Return of the King, 	2003, 	8.9/10, 	201 minutes, 	Adventure, 	PG-13

Love Actually, 	2003, 	7.7/10, 	135 minutes, 	Comedy, 	R

Oldboy: Cinco d?as para vengarse, 	2003, 	8.4/10, 	120 minutes, 	Action, 	R

Jeepers Creepers II, 	2003, 	5.6/10, 	100 minutes, 	Horror, 	R

Mystic River, 	2003, 	8/10, 	138 minutes, 	Crime, 	R

The Dreamers, 	2003, 	7.2/10, 	115 minutes, 	Drama, 	NC-17

Hulk, 	2003, 	5.7/10, 	138 minutes, 	Action, 	PG-13

Finding Nemo, 	2003, 	8.1/10, 	100 minutes, 	Animation, 	G

Lost in Translation, 	2003, 	7.8/10, 	102 minutes, 	Drama, 	R

The Texas Chainsaw Massacre, 	2003, 	6.2/10, 	98 minutes, 	Horror, 	R

Thirteen, 	2003, 	6.8/10, 	100 minutes, 	Drama, 	R

Monster: Asesina en serie, 	2003, 	7.3/10, 	109 minutes, 	Biography, 	R

Wrong Turn, 	2003, 	6.1/10, 	84 minutes, 	Horror, 	R

Cheaper by the Dozen, 	2003, 	5.8/10, 	98 minutes, 	Comedy, 	PG

The Matrix Reloaded, 	2003, 	7.2/10, 	138 minutes, 	Action, 	R

Holes, 	2003, 	7.1/10, 	117 minutes, 	Adventure, 	PG

Underworld, 	2003, 	7/10, 	121 minutes, 	Action, 	R

Big Fish, 	2003, 	8/10, 	125 minutes, 	Adventure, 	PG-13

Daredevil, 	2003, 	5.3/10, 	103 minutes, 	Action, 	PG-13

The Last Samurai, 	2003, 	7.7/10, 	154 minutes, 	Action, 	R

School of Rock, 	2003, 	7.1/10, 	108 minutes, 	Comedy, 	PG-13

Terminator 3: Rise of the Machines, 	2003, 	6.3/10, 	109 minutes, 	Action, 	R

The Italian Job, 	2003, 	7/10, 	111 minutes, 	Action, 	PG-13

Identity, 	2003, 	7.3/10, 	90 minutes, 	Mystery, 	R

Freddy vs. Jason, 	2003, 	5.8/10, 	97 minutes, 	Action, 	R

Old School, 	2003, 	7.2/10, 	88 minutes, 	Comedy, 	R

2 Fast 2 Furious, 	2003, 	5.9/10, 	107 minutes, 	Action, 	PG-13

Matrix Revolutions, 	2003, 	6.7/10, 	129 minutes, 	Action, 	R

Dogville, 	2003, 	8/10, 	178 minutes, 	Crime, 	R

The League of Extraordinary Gentlemen, 	2003, 	5.8/10, 	110 minutes, 	Action, 	PG-13

Peter Pan, 	2003, 	6.9/10, 	113 minutes, 	Adventure, 	PG

House of 1000 Corpses, 	2003, 	6/10, 	89 minutes, 	Horror, 	R

Dreamcatcher, 	2003, 	5.5/10, 	136 minutes, 	Drama, 	R

Lara Croft Tomb Raider: The Cradle of Life, 	2003, 	5.5/10, 	117 minutes, 	Action, 	PG-13

Cold Mountain, 	2003, 	7.2/10, 	154 minutes, 	Adventure, 	R

Bruce Almighty, 	2003, 	6.7/10, 	101 minutes, 	Comedy, 	PG-13

X-Men 2, 	2003, 	7.5/10, 	134 minutes, 	Action, 	PG-13

Master and Commander: The Far Side of the World, 	2003, 	7.4/10, 	138 minutes, 	Action, 	PG-13

Open Range, 	2003, 	7.5/10, 	139 minutes, 	Drama, 	R

The Rundown, 	2003, 	6.7/10, 	104 minutes, 	Action, 	PG-13

Elf, 	2003, 	6.9/10, 	97 minutes, 	Comedy, 	PG

How to Lose a Guy in 10 Days, 	2003, 	6.4/10, 	116 minutes, 	Comedy, 	PG-13

The Cat in the Hat, 	2003, 	3.8/10, 	82 minutes, 	Adventure, 	PG

Freaky Friday, 	2003, 	6.1/10, 	97 minutes, 	Comedy, 	PG

Charlie's Angels: Full Throttle, 	2003, 	4.8/10, 	106 minutes, 	Action, 	PG-13

Girl with a Pearl Earring, 	2003, 	7/10, 	100 minutes, 	Biography, 	PG-13

Bad Boys II, 	2003, 	6.6/10, 	147 minutes, 	Action, 	R

American Wedding, 	2003, 	6.3/10, 	96 minutes, 	Comedy, 	R

Secondhand Lions, 	2003, 	7.6/10, 	111 minutes, 	Comedy, 	PG

Final Destination 2, 	2003, 	6.2/10, 	90 minutes, 	Horror, 	R

21 Grams, 	2003, 	7.7/10, 	124 minutes, 	Crime, 	R

The Life of David Gale, 	2003, 	7.6/10, 	130 minutes, 	Crime, 	R

Memories of Murder, 	2003, 	8.1/10, 	131 minutes, 	Crime, 	NOT RATED

House of Sand and Fog, 	2003, 	7.6/10, 	126 minutes, 	Drama, 	R

The Lizzie McGuire Movie, 	2003, 	5.4/10, 	94 minutes, 	Adventure, 	PG

Once Upon a Time in Mexico, 	2003, 	6.4/10, 	102 minutes, 	Action, 	R

The Core, 	2003, 	5.5/10, 	135 minutes, 	Action, 	PG-13

Scary Movie 3, 	2003, 	5.5/10, 	84 minutes, 	Comedy, 	PG-13

Mona Lisa Smile, 	2003, 	6.4/10, 	117 minutes, 	Drama, 	PG-13

The Brown Bunny, 	2003, 	5/10, 	93 minutes, 	Drama, 	NOT RATED

Anger Management, 	2003, 	6.2/10, 	106 minutes, 	Comedy, 	PG-13

Down with Love, 	2003, 	6.3/10, 	101 minutes, 	Comedy, 	PG-13

The Human Stain, 	2003, 	6.3/10, 	106 minutes, 	Drama, 	R

Open Water, 	2003, 	5.7/10, 	79 minutes, 	Adventure, 	R

High Tension, 	2003, 	6.8/10, 	91 minutes, 	Crime, 	R

Under the Tuscan Sun, 	2003, 	6.8/10, 	113 minutes, 	Comedy, 	PG-13

Tears of the Sun, 	2003, 	6.6/10, 	121 minutes, 	Action, 	R

Hollywood Homicide, 	2003, 	5.3/10, 	116 minutes, 	Action, 	PG-13

Spy Kids 3: Game Over, 	2003, 	4.2/10, 	84 minutes, 	Action, 	PG

Sinbad: Legend of the Seven Seas, 	2003, 	6.7/10, 	85 minutes, 	Animation, 	PG

What a Girl Wants, 	2003, 	5.8/10, 	105 minutes, 	Comedy, 	PG

The Missing, 	2003, 	6.5/10, 	137 minutes, 	Adventure, 	R

Something's Gotta Give, 	2003, 	6.7/10, 	128 minutes, 	Comedy, 	PG-13

Gothika, 	2003, 	5.8/10, 	98 minutes, 	Horror, 	R

S.W.A.T., 	2003, 	6/10, 	117 minutes, 	Action, 	PG-13

Johnny English, 	2003, 	6.1/10, 	100 minutes, 	Action, 	PG

Agent Cody Banks, 	2003, 	5/10, 	102 minutes, 	Action, 	PG

The Haunted Mansion, 	2003, 	4.9/10, 	100 minutes, 	Comedy, 	PG

B?sico y letal, 	2003, 	6.5/10, 	98 minutes, 	Action, 	R

Bad Santa, 	2003, 	7.1/10, 	91 minutes, 	Comedy, 	R

View from the Top, 	2003, 	5.2/10, 	87 minutes, 	Comedy, 	PG-13

Paycheck, 	2003, 	6.3/10, 	119 minutes, 	Action, 	PG-13

Swimming Pool: juegos perversos, 	2003, 	6.8/10, 	102 minutes, 	Crime, 	R

Matchstick Men, 	2003, 	7.3/10, 	116 minutes, 	Comedy, 	PG-13

Daddy Day Care, 	2003, 	5.5/10, 	92 minutes, 	Comedy, 	PG

The Recruit, 	2003, 	6.6/10, 	115 minutes, 	Action, 	PG-13

Elephant, 	2003, 	7.2/10, 	81 minutes, 	Crime, 	R

Tierra de osos, 	2003, 	6.8/10, 	85 minutes, 	Animation, 	G

Cold Creek Manor, 	2003, 	4.9/10, 	118 minutes, 	Mystery, 	R

A Man Apart, 	2003, 	6.1/10, 	109 minutes, 	Action, 	R

Malibu's Most Wanted, 	2003, 	5.1/10, 	100 minutes, 	Comedy, 	PG-13

Bringing Down the House, 	2003, 	5.6/10, 	105 minutes, 	Comedy, 	PG-13

M?s all? de las fronteras, 	2003, 	6.5/10, 	127 minutes, 	Adventure, 	R

Timeline, 	2003, 	5.6/10, 	116 minutes, 	Action, 	PG-13

Good Bye Lenin!, 	2003, 	7.7/10, 	121 minutes, 	Comedy, 	R

Looney Tunes: Back in Action, 	2003, 	5.7/10, 	100 minutes, 	Animation, 	PG

Out of Time, 	2003, 	6.5/10, 	105 minutes, 	Action, 	PG-13

Wonderland, 	2003, 	6.6/10, 	104 minutes, 	Crime, 	R

Runaway Jury, 	2003, 	7.1/10, 	127 minutes, 	Drama, 	PG-13

Stuck on You, 	2003, 	5.8/10, 	118 minutes, 	Comedy, 	PG-13

Kangaroo Jack, 	2003, 	4.4/10, 	89 minutes, 	Action, 	PG

Intolerable Cruelty, 	2003, 	6.3/10, 	100 minutes, 	Comedy, 	PG-13

Darkness Falls, 	2003, 	5/10, 	86 minutes, 	Horror, 	PG-13

Honey, 	2003, 	5.3/10, 	94 minutes, 	Drama, 	PG-13

Love Me If You Dare, 	2003, 	7.7/10, 	93 minutes, 	Comedy, 	R

Gigli, 	2003, 	2.4/10, 	121 minutes, 	Comedy, 	R

In the Cut, 	2003, 	5.3/10, 	119 minutes, 	Mystery, 	R

The Order, 	2003, 	5.2/10, 	102 minutes, 	Horror, 	R

The Hunted, 	2003, 	6/10, 	94 minutes, 	Action, 	R

Dumb and Dumberer: When Harry Met Lloyd, 	2003, 	3.4/10, 	85 minutes, 	Comedy, 	PG-13

Just Married, 	2003, 	5.4/10, 	95 minutes, 	Comedy, 	PG-13

Shanghai Knights, 	2003, 	6.2/10, 	114 minutes, 	Action, 	PG-13

Legally Blonde 2: Red  White & Blonde, 	2003, 	4.7/10, 	95 minutes, 	Comedy, 	PG-13

Seabiscuit, 	2003, 	7.3/10, 	140 minutes, 	Drama, 	PG-13

Uptown Girls, 	2003, 	6.1/10, 	92 minutes, 	Comedy, 	PG-13

The Return, 	2003, 	8/10, 	105 minutes, 	Drama, 	UNRATED

Grind, 	2003, 	6/10, 	105 minutes, 	Adventure, 	PG-13

Coffee and Cigarettes, 	2003, 	7.1/10, 	95 minutes, 	Comedy, 	R

The Station Agent, 	2003, 	7.7/10, 	89 minutes, 	Comedy, 	R

House of the Dead, 	2003, 	2/10, 	90 minutes, 	Action, 	R

Cradle 2 the Grave, 	2003, 	5.8/10, 	101 minutes, 	Action, 	R

Evil, 	2003, 	7.8/10, 	113 minutes, 	Drama, 	NOT RATED

Lutero, 	2003, 	6.6/10, 	123 minutes, 	Biography, 	PG-13

Radio, 	2003, 	6.9/10, 	109 minutes, 	Biography, 	PG

Love Don't Cost a Thing, 	2003, 	5.1/10, 	100 minutes, 	Comedy, 	PG-13

The Medallion, 	2003, 	5.2/10, 	88 minutes, 	Action, 	PG-13

National Security, 	2003, 	5.6/10, 	88 minutes, 	Action, 	PG-13

Gods and Generals, 	2003, 	6.3/10, 	219 minutes, 	Biography, 	PG-13

Chasing Papi, 	2003, 	4.8/10, 	80 minutes, 	Comedy, 	PG

Shattered Glass, 	2003, 	7.2/10, 	94 minutes, 	Drama, 	PG-13

A Guy Thing, 	2003, 	5.6/10, 	101 minutes, 	Comedy, 	PG-13

The Divorce, 	2003, 	4.9/10, 	100 minutes, 	Drama, 	PG-13

Willard, 	2003, 	6.2/10, 	100 minutes, 	Drama, 	PG-13

Camp, 	2003, 	6.3/10, 	114 minutes, 	Comedy, 	PG-13

Ned Kelly, 	2003, 	6.5/10, 	110 minutes, 	Action, 	R

From Justin to Kelly, 	2003, 	2.1/10, 	81 minutes, 	Comedy, 	PG

Party Monster, 	2003, 	6.3/10, 	98 minutes, 	Biography, 	R

Anything Else, 	2003, 	6.4/10, 	108 minutes, 	Comedy, 	R

Bulletproof Monk, 	2003, 	5.5/10, 	104 minutes, 	Action, 	PG-13

Sylvia, 	2003, 	6.3/10, 	110 minutes, 	Biography, 	R

Ong-Bak: The Thai Warrior, 	2003, 	7.2/10, 	105 minutes, 	Action, 	R

Young Adam, 	2003, 	6.5/10, 	98 minutes, 	Crime, 	NC-17

The In-Laws, 	2003, 	5.7/10, 	100 minutes, 	Action, 	PG-13

Rugrats Go Wild, 	2003, 	5.6/10, 	100 minutes, 	Animation, 	PG

Head of State, 	2003, 	5.4/10, 	95 minutes, 	Comedy, 	PG-13

The Triplets of Belleville, 	2003, 	7.8/10, 	80 minutes, 	Animation, 	PG-13

Dickie Roberts: Former Child Star, 	2003, 	5.6/10, 	98 minutes, 	Comedy, 	PG-13

The Best of Youth, 	2003, 	8.5/10, 	366 minutes, 	Drama, 	R

All the Real Girls, 	2003, 	6.9/10, 	108 minutes, 	Drama, 	R

Duplex, 	2003, 	5.9/10, 	89 minutes, 	Comedy, 	PG-13

Saints and Soldiers, 	2003, 	6.8/10, 	90 minutes, 	Action, 	PG-13

Tokyo Godfathers, 	2003, 	7.9/10, 	100 minutes, 	Animation, 	PG-13

Calendar Girls, 	2003, 	6.9/10, 	108 minutes, 	Comedy, 	PG-13

I Capture the Castle, 	2003, 	7.1/10, 	113 minutes, 	Drama, 	R

Barely Legal, 	2003, 	4.8/10, 	100 minutes, 	Comedy, 	R

I Am David, 	2003, 	7.3/10, 	90 minutes, 	Drama, 	PG

Confidence, 	2003, 	6.7/10, 	97 minutes, 	Crime, 	R

The Cooler, 	2003, 	7/10, 	101 minutes, 	Crime, 	R

A Mighty Wind, 	2003, 	7.3/10, 	91 minutes, 	Comedy, 	PG-13

Biker Boyz, 	2003, 	4.6/10, 	110 minutes, 	Action, 	PG-13

Kal Ho Naa Ho, 	2003, 	8/10, 	186 minutes, 	Comedy, 	NOT RATED

American Splendor, 	2003, 	7.5/10, 	101 minutes, 	Biography, 	R

It Runs in the Family, 	2003, 	5.6/10, 	100 minutes, 	Comedy, 	PG-13

Veronica Guerin, 	2003, 	6.9/10, 	98 minutes, 	Biography, 	R

The Shape of Things, 	2003, 	6.7/10, 	96 minutes, 	Comedy, 	R

The United States of Leland, 	2003, 	7.1/10, 	108 minutes, 	Drama, 	R

Pieces of April, 	2003, 	7.1/10, 	80 minutes, 	Comedy, 	PG-13

Latter Days, 	2003, 	7.1/10, 	107 minutes, 	Comedy, 	R

The Green Butchers, 	2003, 	7.3/10, 	100 minutes, 	Comedy, 	R

My Boss's Daughter, 	2003, 	4.7/10, 	86 minutes, 	Comedy, 	PG-13

How to Deal, 	2003, 	5.6/10, 	100 minutes, 	Comedy, 	PG-13

Taxi 3, 	2003, 	5.8/10, 	84 minutes, 	Action, 	NOT RATED

Carandiru, 	2003, 	7.6/10, 	145 minutes, 	Drama, 	R

The Jungle Book 2, 	2003, 	5.4/10, 	72 minutes, 	Animation, 	G

Spring  Summer  Fall  Winter... and Spring, 	2003, 	8.1/10, 	103 minutes, 	Drama, 	R

The Singing Detective, 	2003, 	5.6/10, 	109 minutes, 	Comedy, 	R

Dorm Daze, 	2003, 	4.6/10, 	96 minutes, 	Comedy, 	R

Good Boy!, 	2003, 	5.1/10, 	100 minutes, 	Comedy, 	PG

The Mother, 	2003, 	6.9/10, 	112 minutes, 	Drama, 	R

Kontroll, 	2003, 	7.7/10, 	107 minutes, 	Comedy, 	R

29 palmas - Pasiones salvajes, 	2003, 	5.2/10, 	114 minutes, 	Drama, 	UNRATED

The Fighting Temptations, 	2003, 	5.5/10, 	123 minutes, 	Comedy, 	PG-13

Time of the Wolf, 	2003, 	6.6/10, 	114 minutes, 	Drama, 	R

La vida sin m?, 	2003, 	7.6/10, 	106 minutes, 	Drama, 	R

Undead, 	2003, 	5.5/10, 	100 minutes, 	Action, 	R

Intermission, 	2003, 	6.9/10, 	105 minutes, 	Comedy, 	R

Code 46, 	2003, 	6.2/10, 	93 minutes, 	Drama, 	R

Bright Young Things, 	2003, 	6.6/10, 	102 minutes, 	Comedy, 	R

The Barbarian Invasions, 	2003, 	7.7/10, 	99 minutes, 	Comedy, 	R

Gozu, 	2003, 	7.1/10, 	130 minutes, 	Crime, 	R

Shade, 	2003, 	6.4/10, 	101 minutes, 	Crime, 	R

The Visual Bible: The Gospel of John, 	2003, 	7.7/10, 	180 minutes, 	Biography, 	PG-13

The Blind Swordsman: Zatoichi, 	2003, 	7.6/10, 	116 minutes, 	Action, 	R

The Company, 	2003, 	6.4/10, 	112 minutes, 	Drama, 	PG-13

Piglet's Big Movie, 	2003, 	6/10, 	75 minutes, 	Animation, 	G

Koi... Mil Gaya, 	2003, 	7.1/10, 	171 minutes, 	Drama, 	Not specified

Pride and Prejudice, 	2003, 	5.3/10, 	100 minutes, 	Comedy, 	PG

Alex & Emma, 	2003, 	5.6/10, 	100 minutes, 	Comedy, 	PG-13

Japanese Story, 	2003, 	6.7/10, 	105 minutes, 	Drama, 	R

Stander, 	2003, 	7.2/10, 	116 minutes, 	Action, 	R

Owning Mahowny, 	2003, 	7.1/10, 	104 minutes, 	Crime, 	R

I'm Not Scared, 	2003, 	7.5/10, 	108 minutes, 	Crime, 	R

Easy, 	2003, 	5.9/10, 	100 minutes, 	Comedy, 	R

I'll Sleep When I'm Dead, 	2003, 	5.9/10, 	102 minutes, 	Crime, 	R

Zero Day, 	2003, 	7.3/10, 	92 minutes, 	Drama, 	UNRATED

Deliver Us from Eva, 	2003, 	6.1/10, 	105 minutes, 	Comedy, 	R

Nathalie..., 	2003, 	6.3/10, 	100 minutes, 	Drama, 	B15

It's All About Love, 	2003, 	5.5/10, 	100 minutes, 	Drama, 	R

Dot the I, 	2003, 	6.8/10, 	100 minutes, 	Drama, 	R

Masked and Anonymous, 	2003, 	5.5/10, 	112 minutes, 	Comedy, 	PG-13

Strayed, 	2003, 	6.6/10, 	95 minutes, 	Drama, 	UNRATED

Baadasssss!, 	2003, 	7.4/10, 	108 minutes, 	Biography, 	R

Chalte Chalte, 	2003, 	6.6/10, 	167 minutes, 	Drama, 	Not specified

Reconstruction, 	2003, 	7.4/10, 	91 minutes, 	Drama, 	PG-13

Goodbye  Dragon Inn, 	2003, 	7.1/10, 	82 minutes, 	Drama, 	Not specified

The Battle of Shaker Heights, 	2003, 	6.1/10, 	100 minutes, 	Drama, 	PG-13

The Memory of a Killer, 	2003, 	7.4/10, 	123 minutes, 	Action, 	R

The Notebook, 	2004, 	7.9/10, 	123 minutes, 	Drama, 	PG-13

Saw, 	2004, 	7.7/10, 	103 minutes, 	Horror, 	R

Troy, 	2004, 	7.2/10, 	163 minutes, 	Drama, 	R

The Village, 	2004, 	6.5/10, 	108 minutes, 	Drama, 	PG-13

Hellboy, 	2004, 	6.8/10, 	122 minutes, 	Action, 	PG-13

Mean Girls, 	2004, 	7/10, 	97 minutes, 	Comedy, 	PG-13

Harry Potter and the Prisoner of Azkaban, 	2004, 	7.8/10, 	142 minutes, 	Adventure, 	PG

The Incredibles, 	2004, 	8/10, 	115 minutes, 	Animation, 	PG

Eternal Sunshine of the Spotless Mind, 	2004, 	8.3/10, 	108 minutes, 	Drama, 	R

The Day After Tomorrow, 	2004, 	6.4/10, 	124 minutes, 	Action, 	PG-13

Kill Bill: Vol. 2, 	2004, 	8/10, 	137 minutes, 	Action, 	R

The Punisher, 	2004, 	6.5/10, 	124 minutes, 	Action, 	R

EuroTrip, 	2004, 	6.6/10, 	93 minutes, 	Comedy, 	R

Shaun of the Dead, 	2004, 	8/10, 	99 minutes, 	Comedy, 	R

Van Helsing, 	2004, 	6/10, 	131 minutes, 	Action, 	PG-13

The Phantom of the Opera, 	2004, 	7.3/10, 	143 minutes, 	Drama, 	PG-13

The Girl Next Door, 	2004, 	6.8/10, 	108 minutes, 	Comedy, 	R

White Chicks, 	2004, 	5.5/10, 	109 minutes, 	Comedy, 	PG-13

The Machinist, 	2004, 	7.7/10, 	101 minutes, 	Drama, 	R

Crash, 	2004, 	7.8/10, 	112 minutes, 	Crime, 	R

Napoleon Dynamite, 	2004, 	6.9/10, 	96 minutes, 	Comedy, 	PG

Downfall, 	2004, 	8.3/10, 	156 minutes, 	Biography, 	R

Million Dollar Baby, 	2004, 	8.1/10, 	132 minutes, 	Drama, 	PG-13

The Butterfly Effect, 	2004, 	7.7/10, 	113 minutes, 	Sci-Fi, 	R

Chucky 5: El Hijo de Chucky, 	2004, 	4.9/10, 	87 minutes, 	Comedy, 	R

Layer Cake, 	2004, 	7.4/10, 	105 minutes, 	Crime, 	R

Dawn of the Dead, 	2004, 	7.3/10, 	101 minutes, 	Action, 	R

The Passion of the Christ, 	2004, 	7.2/10, 	127 minutes, 	Drama, 	R

The Life Aquatic with Steve Zissou, 	2004, 	7.3/10, 	119 minutes, 	Adventure, 	R

Closer, 	2004, 	7.3/10, 	104 minutes, 	Drama, 	R

Howl's Moving Castle, 	2004, 	8.2/10, 	119 minutes, 	Animation, 	PG

El aviador, 	2004, 	7.5/10, 	170 minutes, 	Biography, 	PG-13

Dodgeball: A True Underdog Story, 	2004, 	6.7/10, 	92 minutes, 	Comedy, 	PG-13

King Arthur, 	2004, 	6.3/10, 	126 minutes, 	Action, 	PG-13

A Series of Unfortunate Events, 	2004, 	6.8/10, 	108 minutes, 	Adventure, 	PG

13 Going on 30, 	2004, 	6.1/10, 	98 minutes, 	Comedy, 	PG-13

Finding Neverland, 	2004, 	7.7/10, 	106 minutes, 	Biography, 	PG

Spider-Man 2, 	2004, 	7.3/10, 	127 minutes, 	Action, 	PG-13

